,author_id,title,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
10,ReviewRow-277,Hidden pick up fees,"Worst shipper, do not use. Was charged for picking up a parcel at a UPS store. According to UPS customer service, UPS stores are independently owned and they can charge whatever they want once the parcel hits the store. None of this information is available on the UPS website. They suggested I call customer service every time I have a shipment to check what the additional charges are.
Never had that problem with a FedEx, Purolator or Canada Post. Shipper beware.","January 13th, 2020",1,11,Nick B.,1.0,2021-05-30 11:54:23.713260,2021-05-30 11:54:27.909267,UPS,Sitejabber
11,ReviewRow-838,Store 2114,Absolutely worst company ever I have been waiting on a claim since December Hugh Taylor store owner lied and made us believe he was helping now were told it's not his problem. Then I call corporate and Maggie is laughing w go workers this isn't funny I'm out of 153 dollars and nobody cares or wants to take ownership for there mistake,"March 26th, 2021",1,1,Nikki S.,1.0,2021-05-30 11:54:27.909267,2021-05-30 11:54:32.330076,UPS,Sitejabber
12,ReviewRow-582,The worst ever Experience with a courier around the Globe,"A package was delivered by the UPS from Toronto, Canada to a USA destination in( only)40 days. It was booked on UPS Overnight service and cost me $ 81. Booked on July 03,2020 it was delivered on August 11,2020 and that too after sending about a dozen reminders. A similar package sent to the same destination was delivered in 7 days by The Canada Post costing only $ 27. This was the most dreadful experience on any courier around the globe.","August 12th, 2020",1,5,Maqbol M.,1.0,2021-05-30 11:54:32.330076,2021-05-30 11:54:36.565831,UPS,Sitejabber
13,ReviewRow-704,Worst service ever,Bought something for my son's birthday at the end of June. Ended up being sent somewhere else the beginning of July. They can't figure out what happened so they claimed to investigate it and call me back so I can get the paperwork to get my refund and they never contacted me. 6 months later and I'm still trying to contact UPS for any updates. They suck. They're inconsiderate. Not only was that a gift for my son we never received but I'm out money and I have no explanation for anything.,"December 9th, 2020",1,6,Cassie M.,1.0,2021-05-30 11:54:36.565831,2021-05-30 11:54:40.765447,UPS,Sitejabber
14,ReviewRow-298,U. A. E Customer - Fast deliver,"As a first timer for UPS customer i did not expect to received my item in a short period, i ordered from February 19 and received it February 22,2020 it suppose to be date of 24, fast delivery and the item is in good condition. I'm a little bit prostrate only for tracking message regarding custom delayed but still you did a great job. Thank you","February 23rd, 2020",1,0,Aris A.,5.0,2021-05-30 11:54:40.765447,2021-05-30 11:54:44.993423,UPS,Sitejabber
15,ReviewRow-486,Small package sent from Ontario to Vancouver Island,"Terrible service, regardless of COVID issues. Package sent from Ontario on May 29. Logged in as Arrived June 2 at Victoria depot. Now June 13 and package still not delivered. Tracking says it is still In Transit. Can't speak to anyone. Local UPS shops won't/can't help. Can't even call the depot to arrange a pick up at their depot. Can't Sign Up to Log In - every user ID I try ""already exists"" even when I used Sputnik! Where is Canada Post when you need it.","June 13th, 2020",1,6,Ian G.,1.0,2021-05-30 11:54:44.993423,2021-05-30 11:54:47.231842,UPS,Sitejabber
16,ReviewRow-524,Worst Postal Service,"My package kept on going back-and-forth to Canada and US and I don't know when its going to show up I Spent the whole day at home waiting because I was told it was going to come today and it didn't I called them to find out and got told they don't know when it's going to come after I paid an additional $45 on top of the $30 Shipping fee
Going forward I will never use UPS ever again if that is the only carrier the website offers I don't shop with them","June 29th, 2020",1,3,Suaenn F.,1.0,2021-05-30 11:54:47.231842,2021-05-30 11:54:49.444380,UPS,Sitejabber
17,ReviewRow-684,UPS stole My Package,UPS driver stole my package and then deleted two destinations off their website tracking. UPS has lied repeatedly about the package even being out for delivery as they claim tracking can't be altered. I have attached the screen shots which show they did infact do that. I have gotten calls from UPS which claimed that the driver could not deliver it without verification of my address which is a joke as the delivery driver was at my house with the other part of my order.,"November 23rd, 2020",1,4,Alison B.,1.0,2021-05-30 11:54:49.444380,2021-05-30 11:54:51.687315,UPS,Sitejabber
18,ReviewRow-816,Horrible company,"Literally the worst company ever, it sucks that this company is basically the only global shipping company, I needed a package and they always refer to saying ""but did you pay extra to have it next day""? Because it's not guaranteed, now even next day isn't guaranteed, why would I pay for something I am not getting, lost a customer today because ups failed to deliver a package on time, nothing new here, happens all the time. Worst company ever","March 4th, 2021",1,1,Hussein K.,1.0,2021-05-30 11:54:51.687315,2021-05-30 11:54:55.898114,UPS,Sitejabber
19,ReviewRow-831,Is it possible to give no stars?,"Package sat at distribution center for two days before being sent out for delivery. Despite signing up for My Choice notification service, no delivery window was given other than deliveryby 9:00 pm. Signature was required, so we stayed home all day. At 7:30 pm, claimed delivery was attempted — perhaps he was in another town? A different county? Because security cameras didn't show ANYONE making any attempt to deliver anything or even coming up the street today.

Pathetic. Will use FedEx next time.
Service:1
Value:1
Shipping:1
Quality:1","March 22nd, 2021",1,0,PS.Ed O.,1.0,2021-05-30 11:54:55.898114,2021-05-30 11:55:00.244443,UPS,Sitejabber
20,ReviewRow-675,WORST COMPANY EVER,"I really wish everyone on the planet would boycott this horrible company. Never EVER hear anything back about claims filed, losing money every time something is shipped. Drivers just leave packages when they are listed to get signatures, managers don't care, then they don't answer or avoid you when you try to contact them after the 8 day claim waiting period. THE WORST!","November 12th, 2020",1,2,pissed o.,1.0,2021-05-30 11:55:00.244443,2021-05-30 11:55:03.470673,UPS,Sitejabber
21,ReviewRow-363,The worst especially in Saudi arabia.,"I bought a laptop that should arrive but it's setting in a warehouse for almost two weeks!
Called several times and they assured me that within 2 days it will be in Riyadh! It hasn't been scanned since March 31 for god sake!
I should got it by 30 March!
My time has been wasted even my business is suspended and i can't work from home!
Please it's a laptop it shouldn't take that long for clearance!","April 9th, 2020",1,5,sultan N.,1.0,2021-05-30 11:55:03.470673,2021-05-30 11:55:05.689942,UPS,Sitejabber
22,ReviewRow-798,"UPS = Petty, disgraceful, unfair, greedy, and un-American.","I think UPS is becoming a grotesque company. Considering they already charge outrageous fees their recent petty re-auditing of every box I send is so distasteful. Every box sent was clearly marked by Uline the box manufacturer and confirmed by me. What tape measuring system is UPS using? Are they granting extra bonuses for UPS employees who can scan an extra 1/32"" to force extra fees? Disgusting disgraceful, petty, unfair and un-American. GROSS
Service:1
Value:1
Shipping:1
Returns:1","February 20th, 2021",1,0,Vincent G.,1.0,2021-05-30 11:55:05.689942,2021-05-30 11:55:08.026661,UPS,Sitejabber
23,ReviewRow-284,Damaged Box,"On January 20,2020 I called and also contacted UPS on line. Still no response from them doing the investigation.
What a shame who upper management always this.

I would give zero stars if I could","January 31st, 2020",1,5,Mark F.,1.0,2021-05-30 11:55:08.026661,2021-05-30 11:55:12.247783,UPS,Sitejabber
24,ReviewRow-391,Rude & discrimination,"@ 1488 Deer Park Avenue Deer Park there is a rude, nasty, discriminated old customer agent. He should retired if he does have the patience with customers. He get out go to Staples just because O said how much Staples charges to print. He refused to give me his name and he was@ the mentioned location@ 11:15am he didn't help with my UPS label He is a must gone","May 7th, 2020",1,4,Marcia E.,1.0,2021-05-30 11:55:12.247783,2021-05-30 11:55:14.444773,UPS,Sitejabber
25,ReviewRow-848,S***t company,"S***t company, keeps sending messages to say delivery attempted while no one ever came. Customer Service hotline is useless as they do not care. They also asked me to pay more now to make the delivery. Absolutely rubbish.
Service:1
Value:1
Shipping:1
Returns:1","April 8th, 2021",1,0,Marko G.,1.0,2021-05-30 11:55:16.663419,2021-05-30 11:55:20.116162,UPS,Sitejabber
26,ReviewRow-814,UPS is the thieves!,"I sent an expensive very rare smartphone to my friend in the UK with the track number: 1Z06W05V*******302, but surprisingly, the UPS company lost my parcel. Previously, I sent a lot of cheap goods and they were delivered normally, but as soon as I sent an expensive product, it was immediately lost! I am sure that my parcel was stolen by UPS employees. I do not recommend using the UPS company to send a valuable item, as it will be stolen by the company's employees!
Service:1
Value:1
Shipping:1
Returns:1","March 3rd, 2021",1,0,ivan Z.,1.0,2021-05-30 11:55:20.116162,2021-05-30 11:55:24.496592,UPS,Sitejabber
27,ReviewRow-560,The Absolute Worst,"UPS is the absolute worst carrier. They never even attempt to deliver my packages, or call me or buzz my apartment, they just delay them for days then take them to a drop-off site and I have to go pick them up. I call and speak to several different representatives and they all give me the run-around with different stories that make no sense and basically tell me they can't help. I wish desperately that I could instruct Amazon to never use them for my deliveries. Avoid!","July 22nd, 2020",1,3,Tim A.,1.0,2021-05-30 11:55:24.496592,2021-05-30 11:55:26.717555,UPS,Sitejabber
28,ReviewRow-525,They prefer to lie rather than help,"My package was not delivered for 2 weeks straight after arriving at local depot. Called and was told a different story by each representative. Tracking website has missing or inaccurate info. Customer service lies, placates and distracts. Was told numerous times that a supervisor would call me in an hour, never happened. Worst company ever, should have gone out of business long ago.","July 1st, 2020",1,3,bob o.,1.0,2021-05-30 11:55:26.717555,2021-05-30 11:55:29.925025,UPS,Sitejabber
29,ReviewRow-724,No Trust! No trust! No trust!,"I am frustrated, disappointed, upset with Ups. I paid the most expensive shipment option for something that is not what they sell. I want my money back. I paid global express shipping for next day 10am. It is the third day after the purchase and did not get my package. I do not need the package anymore. It was my chance of going back to business after few months closed due to covid. Now I am stack at the same place because of a company that I can not trust.","December 20th, 2020",2,1,Fernando A.,1.0,2021-05-30 11:55:29.925025,2021-05-30 11:55:32.367989,UPS,Sitejabber
30,ReviewRow-807,Terrible shipping company. Avoid!,"This company will be running behind due to their own logistics issues, and right before the out for delivery notification you get one that says ""adverse weather may cause delay."" When there is absolutely no bad weather. They just use this excuse so they don't have to refund people using their services. Customer service is also terrible. This is the worst shipping company by every possible level you could judge them on. USPS is miles ahead of UPS. I know I do not deviate from the other reviews which is how you know UPS needs to step up their game. They have less than two star average rating which is harder to do than getting a 3 or 4 star review. UPS needs to cut the egregious lying act and start being honest to their customers about their countless flaws. Until that happens do not use them!
Service:1
Value:1
Shipping:1
Returns:1","February 25th, 2021",1,1,Will O.,1.0,2021-05-30 11:55:32.367989,2021-05-30 11:55:37.227322,UPS,Sitejabber
31,ReviewRow-806,Never using UPS again.,"This company is a joke and the Round Rock, TX Customer center Facility is an absolute disaster. They lose packages and don't do anything to fix it. Filing a claim with them is absolutely pointless and everyone will give you a run around answer. COMPLETE JOKE! I'm only entrusting my packages and mail through USPS from here on out! And I encourage everyone to do the same. Lazy people don't deserve your hard earned money or trust!
Service:1
Value:1
Shipping:1
Returns:1","February 25th, 2021",1,1,Ashley F.,1.0,2021-05-30 11:55:37.227322,2021-05-30 11:55:41.099747,UPS,Sitejabber
32,ReviewRow-517,Didn't even knock!,"Sitting on my porch to hear the UPS guy get in his truck and drive off, I'm telling for him, didn't even acknowledge me. I see the stick on my fence saying ""Sorry We misses You"" no knock on door no beep of the horn, nothing... it's like he tiptoed up to my fence he didn't bother walking up to the door, I'm very unhappy and will not use there services again!","June 26th, 2020",1,3,Michelle D.,1.0,2021-05-30 11:55:41.099747,2021-05-30 11:55:43.397291,UPS,Sitejabber
33,ReviewRow-275,They don't care about you or your packages,"I wish I could say that this is a first for me, but it's not. UPS drivers leave my packages in front of my door in view of the street for thieves instead of hidden on my secluded porch. Their drivers are the absolute WORST and they don't care when you contact them. I'm over it.","January 9th, 2020",1,6,Jonathan S.,1.0,2021-05-30 11:55:43.397291,2021-05-30 11:55:46.603112,UPS,Sitejabber
34,ReviewRow-319,Horrible service,"I have no idea how this company has stayed in business for over 100 years!? They treat their employees and customers like gum on the bottom of your shoe. I think their customer service is so bad because management treats their employees as if they are not even human beings. I've heard employees getting screamed at, yelled at, and cursed at. I would be in a bad mood to if I had to deal with that at work on a daily basis.","March 8th, 2020",1,9,Bill S.,1.0,2021-05-30 11:55:46.603112,2021-05-30 11:55:50.871325,UPS,Sitejabber
35,ReviewRow-870,The worst provider in UK!,"The worst delivery provider in UK!
Parcel never arrived, we are loosing money because of machine which arrived to UK on 1st April and until now (29th April) no sign of it. Still waiting as investigation is on
With my private parcel:
Their couriers never leave delivery notes, even better they are writing that they tried to deliver and you didn't been home the item it's send back to the sender even after they took a payment from you!
UPS should change the pronunciation for oops!
It's JOKE!
And Customer Service can only apologise while doing nothing to solve the problem!
Service:1
Shipping:1
Returns:1
Quality:1","April 29th, 2021",1,0,Kat L.,1.0,2021-05-30 11:55:50.871325,2021-05-30 11:55:55.206261,UPS,Sitejabber
36,ReviewRow-267,Terrible company,Driver was stealing merchandise i had several packages tampered with! Clearly opened and one package missing merchandise! After over an hour waiting for someone to help me with my complaint i was connected to supposedly a manager who did nothing but reprimand the driver. I was never reimbursed the 140. Dollars i was out and on top of it now all my packages are being delayed and held back! Will never use UPS again!,"January 2nd, 2020",3,5,Karen S.,1.0,2021-05-30 11:55:55.206261,2021-05-30 11:55:59.420066,UPS,Sitejabber
37,ReviewRow-558,Can they get any worse?,"UPS is without doubt one of the WORST and most frustrating companies to deal with ever, simply because their incompetent drivers lie when the truth would serve them better. How many times have we received a ""delivery attempted"" notice with the statement that the customer was not at home, when we were waiting by the door the entire day! Is the company paying these drivers only for every package that they fail to deliver?","July 19th, 2020",1,2,Joe M.,1.0,2021-05-30 11:55:59.420066,2021-05-30 11:56:01.637047,UPS,Sitejabber
38,ReviewRow-854,Make money any possible way you can.,"Store #6187. Refused to wear masks, even though the mayor mandates it. Said they could not scan my printed label (from Amazon) so they charged $4 to print it - and then they scanned the exact same thing. On another trip they wanted $21 plus some change to USPS a package. I took it two doors down to the USPS and the cost was $9.95. So UPS charged more than double.
Buyer beware.
Service:1
Value:1
Shipping:1
Returns:1","April 13th, 2021",2,9,Jann H.,1.0,2021-05-30 11:56:01.637047,2021-05-30 11:56:06.197503,UPS,Sitejabber
39,ReviewRow-362,Disappointing to say the least.,"Not my first bad experience with UPS. Disappointing to say the least. The fees were paid by me days back over the phone. My package is till sitting at some security waiting to be cleared. If I had a choice to never use UPS, I would take that route. This is not how you build a reputation folks. You need to sort your crap out at the highest levels. I will be dealing with and recommending only FEDEX to anyone I know that needs shipping services.","April 9th, 2020",1,4,Peter K.,1.0,2021-05-30 11:56:06.197503,2021-05-30 11:56:08.425735,UPS,Sitejabber
40,ReviewRow-422,Won't even knock,"Have been waiting on ups all day. I went to take my dog out and there set the ticket on my porch ""One failed attempt at pickup"" How on earth can you even call it an attempt if you never even knocked? Then they want to charge you for the second pick up?!? Are you freaking kidding me! You would think a company would care about their customers but judging by these reviews they care nothing for doing their job or their customers.","May 21st, 2020",1,2,Heather W.,1.0,2021-05-30 11:56:08.426732,2021-05-30 11:56:10.651756,UPS,Sitejabber
41,ReviewRow-407,Same old stuff,"I live in an apartment, I'm not sure if the delivery drivers are lazy or something but they dropped off everyone's packages around my apartment and decided to delay mine by a business( this happens often apparently)
They had my package so no excuse. I realize times are tuff, but I work at a grocery store where I cant just tell people
(I have your item, but come back in a day) just deliver if you have it! It's your job","May 15th, 2020",1,3,Harry L.,1.0,2021-05-30 11:56:10.651756,2021-05-30 11:56:13.012510,UPS,Sitejabber
42,ReviewRow-861,All three times i have used USPS they have failed and consecutively sucked they will steal your $#*!,This is one star only because zero stars isn't possible. All three times I have used USPS to ship packages they lost them and didn't give me anything in return. Its near impossible to get a person on the phone to talk to and they don't respond to emails. I'm not even sending big items either. They will take your packages make you pay them for a job they will not do. A braindead monkey is more capable of delivering packages than these $#*!ing clowns.,"April 22nd, 2021",0,0,P H.,1.0,2021-05-30 11:56:13.012510,2021-05-30 11:56:16.215493,UPS,Sitejabber
43,ReviewRow-723,Trash!,Never again will i purchase anything that will be shipped by ups! My package was said to be delivered by Dec 16 when the order was placed the 1st. On the fourth it was shipped. Today is the 20th! The runaround with the tracking # horrible. Come to find out they dump my package at some point at the USPS through a service called innovations. Haven't been able to track my package since. I'm so angry. I will give a bad review til my fingers fall off. You are trash. Customer service nonexistent. Do Not ship with ups!,"December 19th, 2020",1,0,Nay V.,2.0,2021-05-30 11:56:16.215493,2021-05-30 11:56:19.426593,UPS,Sitejabber
44,ReviewRow-555,Common sense not so common,"I have a water fountain on my front porch that creates a wet spot on the porch that's highly visible. I have a mat in front of the door and more dry space to the right of the door. I'm just curious for what earthly reason besides purposely would the driver place the package in the wet spot instead of all the dry space. Is that what I should expect from UPS now. Smh,,","July 17th, 2020",1,2,Henry W.,1.0,2021-05-30 11:56:19.426593,2021-05-30 11:56:21.815231,UPS,Sitejabber
45,ReviewRow-790,"Unprofessional, unpolite people.","Unprofessional, unpolite people. Have my package delivered damage, called many time to file a claim but their claim department are lying to not approve it. Last call with them, the representative was awkward and hang up on me. Wish you go out of business soon at least to learn how to treat a customer that you damaged his $500 item and not paying the insurance that I've paid for
Service:1
Value:1
Shipping:1
Returns:1","February 12th, 2021",1,1,George N.,1.0,2021-05-30 11:56:21.815231,2021-05-30 11:56:24.218022,UPS,Sitejabber
46,ReviewRow-453,Why scedual a delivery date if you cant keep it?,"Not sure if this is the fourth or eighth package every time since it's going to be dropped off Friday don't end up seeing it until later next week!?!

It never fails every single time there's no reason to say that you were going to deliver something if you don't know when it can be delivered!

This is the third time the package has disappeared coming from Richmond, BC to the island...

Yesterday I phone to inquire and complain now half the information that was posted is no longer available

Not to mention there is no delivery date now...

So tired of the companies I use always using UPS absolute rubbish","May 30th, 2020",1,3,Steve H.,1.0,2021-05-30 11:56:24.218022,2021-05-30 11:56:26.441260,UPS,Sitejabber
47,ReviewRow-366,"If I could give zero stars, I would","If I could give zero stars I would. Where do I begin... UPS has damaged many deliveries, denied insurance claims and cost me thousands of dollars, and now I can't even get them to pick up packages any more. They have always been awful and I will literally go out of my way every time to choose a different carrier. UPS is absolutely the worst.","April 11th, 2020",1,6,Douglas B.,1.0,2021-05-30 11:56:26.441260,2021-05-30 11:56:30.875910,UPS,Sitejabber
48,ReviewRow-713,WORST SERVICE EVER,"I will never do UPS again, On 12/12/20 I was sending out packages to another state they charged me $24.11 on 12/15/20 guess what was at my door the packages they put in the wrong address. On 12/15/20 took packages back for them to make the right corrections for their mistake and ended up getting charged $18.98 and said we will give you a discount ""what discount"" so in total, I spent $43.09 for their mistake. I'm better off at the USPS or FEDEX.","December 14th, 2020",7,31,Miranda H.,1.0,2021-05-30 11:56:30.875910,2021-05-30 11:56:35.076676,UPS,Sitejabber
49,ReviewRow-847,How are they in business?,Dropped off another damaged package and merchandise. You could tell it had been dropped several times so hard that the pressure washer punched through the packaging. Dents in the box which had been re-tapped top and bottom. Parts were broken on the washer. Went to submit a claim and webpage gave me a system error when I submitted the claim. Unbelievable! How is UPS in business!,"April 7th, 2021",1,0,stephen r.,1.0,2021-05-30 11:56:35.076676,2021-05-30 11:56:39.281026,UPS,Sitejabber
50,ReviewRow-441,Disgusting Service,"Every time I order something and it's coming from ups I already know it's going to be a problem. This specific postal service will detour me from actually buying a specific product. Don't bother paying for fast shipping with them because you're guaranteed to wait at least a week, it doesn't matter if it's 2 day or not. Late drop off times, I know if my tracker says out for delivery I won't be seeing it until after 8pm.","May 27th, 2020",1,2,J R.,1.0,2021-05-30 11:56:42.420185,2021-05-30 11:56:46.641987,UPS,Sitejabber
51,ReviewRow-811,This company is a disaster,"This company is a disaster. If you have something important, you should use DHL. My dads passport and naturalization form were supposed to be delivered and signed for. The irresponsible delivery guy faked a signature and threw the envelope in the lobby under the coupons and magazines that get thrown away. So we though a resident had faked the signature. After a few days of anxiety and calls, we found the documents under a pile of coupons. This company can't be trusted!
Service:1
Value:1
Shipping:1
Returns:1","March 1st, 2021",2,1,Sally V.,1.0,2021-05-30 11:56:46.641987,2021-05-30 11:56:48.997836,UPS,Sitejabber
52,ReviewRow-624,UPS WILL RUIN YOUR BUSINESS,Currently a 5 day shipment is on Day 16. Both the shipper and i have called no reasons given. They refuse to allow me to make a claim. This is the 3rd time. I have used DHL Twice since and have received them already. I am on the line with them now... 47min and no answers... They finally came back to say the package has been destroyed in Dubai! I believe they've stolen it!,"September 20th, 2020",1,0,Ndidi N.,1.0,2021-05-30 11:56:48.997836,2021-05-30 11:56:53.202505,UPS,Sitejabber
53,ReviewRow-468,Worse service ever,"Unreachable, short of staff, late delivery and very bad customer service. I've never had to deal with such a bad service. Whether shipping with them or receiving it's not worth your money and it's expensive. Their office hours are $#*!ed too! And after waiting on the phone for 35minutes, the 3 people I talked to could not help me and hung up on me when I asked for a refund!","June 6th, 2020",1,2,Rayya M.,1.0,2021-05-30 11:56:53.202505,2021-05-30 11:56:57.428058,UPS,Sitejabber
54,ReviewRow-490,Third world incompetence,"Getting pkg's delivered from UPS to a newly established residence is a nightmare. Drivers are over-loaded and uninformed, leaving my pkg's all over town. Some aa far away as 20 miles. No way to update or add in directions to a new location. Absolutely no management over-site. UPS uses the most outdated disorganized operating system ever. Total incompetence.","June 16th, 2020",1,1,Carol M.,1.0,2021-05-30 11:56:57.428058,2021-05-30 11:57:00.747741,UPS,Sitejabber
55,ReviewRow-687,CUSTOMERS & JOB SEEKERS BEWARE***,"I would highly urge you to take your time and money elsewhere, as it will not be valued or respected by this company or its team of employees. Don't let yourself get sucked into their horrible process, you may think it's just a small package you're delivering, but before you know it you're left trying to get in contact with the employees who will not help you and flat out don't care.","November 24th, 2020",1,0,Wade S.,1.0,2021-05-30 11:57:00.747741,2021-05-30 11:57:03.987191,UPS,Sitejabber
56,ReviewRow-564,Terrible service,Ordered three items from HSN UPS was to deliver items. Four times they placed it in transit. But by the end of the day it says items delayed one business day... this is four times. It is already frustrating that you have to wait all day. But four times! Customer service is no help. They told me for sure the next day. But the same thing happened again. Delayed until next business day. I understand about covid 19... but this ridiculous their tracking system is horrible. Never again U P S.,"July 26th, 2020",1,0,Kathy P.,1.0,2021-05-30 11:57:03.987191,2021-05-30 11:57:08.227380,UPS,Sitejabber
57,ReviewRow-409,Bad Overall Service /,"Overall Service Lousy, I order online through Amazon and others at least three times a week if it gets delivered UPS I never know what I'm gonna get last week a package game I have pictures looks like it was dragged 10 miles, This week ordered two new tires for my trailer shipped from the same company said it was going to be delivered Monday now UPS says one will come today (Friday) one will come next week absolutely terrible service. How is it that it gets shipped by one company at the same time and gets delivered days later than it supposed to and two separate shipments.","May 15th, 2020",1,1,Bruce M.,1.0,2021-05-30 11:57:08.227380,2021-05-30 11:57:11.541229,UPS,Sitejabber
58,ReviewRow-342,"Horrible company, bunch of thieves.","These people stole, 3,000 worth of stuff, (2) 4 FOOT huge boxes, weighing over 90 pounds, just vanished, no one knows where they went, then against my wishes I bought a 3,000 computer and these idiots claim they ""tried to deliver"" twice, I've been sitting in my office for two damn days, no one showed up, this is how it starts, then they ""Lose"" the item and then poof it's gone. These guys are nothing but modern day pirates who steal, and lie and cheat. I'm out $6,000 and their response, ""well I dont know sir, we'll let you know of it turns up"" basically oh well""","March 21st, 2020",3,4,George A.,1.0,2021-05-30 11:57:11.541229,2021-05-30 11:57:16.075716,UPS,Sitejabber
