,author_id,title,country,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
26,60745292f85d750870578806,Fulfilling automation at its best!,DE,"Easy, fast, automated. Have it integrated with our ship-station and get orders fulfilled from all our marketplaces in one place. Wish the had more shipping options for smaller parcels (i.e. as FBA does with small letter size items) to be more competitive.",2021-04-12T14:00:50.000Z,2,0,Leo,4.0,2021-05-28 13:13:20.135644,2021-05-28 13:13:22.486450,ShipBob,Trustpilot
27,606a2d02f85d750870481aac,Amazing Shipping Partner,AR,"I love Shipbob. They are an amazing Shipping and Business partner. Their service is easy to use, reliable, and their customer success people are top notch. They are also expanding quite rapidly (going international, adding more warehouses) which allows our business to expand rapidly too. Really recommend them.",2021-04-04T21:17:54.000Z,1,0,Juan Martitegui,5.0,2021-05-28 13:13:22.486450,2021-05-28 13:13:23.799954,ShipBob,Trustpilot
28,605e6602f85d75087037ad93,ShipBob lost my good of over 600 euro…,NG,ShipBob lost my good of over 600 euro after many months of delays and refused to pay me for my goods. They are offering me $100 for losing my goods. This is my first time using them and has been my worst experience so far. I feel very sad about this. These people are criminals!,2021-03-26T22:53:54.000Z,2,0,Somto Orah,1.0,2021-05-28 13:13:23.799954,2021-05-28 13:13:26.057318,ShipBob,Trustpilot
29,605080a1f85d75064c42cd42,No issue too big!,PH,Every time we have concerns with the shipment be it ShipBob or courier error they never fail to accommodate us. Keep up the good work and may you become the go-to 3PL for eCommerce.,2021-03-16T09:55:45.000Z,1,0,Erol,5.0,2021-05-28 13:13:26.057318,2021-05-28 13:13:27.368370,ShipBob,Trustpilot
30,604fdfb2f85d75064c4288c1,Super Simple to Use,CA,This is my first time using this platform (ShipBob) and it is very intuitive and super simple to setup and use. I sent my inventory in and they received and it connected perfectly with my woocommerce store plugin. Honestly very easy to setup and making sales daily and shipping :),2021-03-15T22:29:06.000Z,1,0,Darren,5.0,2021-05-28 13:13:27.368370,2021-05-28 13:13:28.741619,ShipBob,Trustpilot
31,6049b2ccf85d75064c3e092e,Grateful to Dominique Roman and Aaron Hodes for their kind attention and assistance,IL,"From the first contact Aaron Hodes, and then Dominique Roman, we felt supported and informed where whenever we had an issue or a question they were right on it and highly responsive.

The only reason for 4 stars rather than five was on the basis that although the goods arrived at the center on the 20th of Feb, they were apparently only processed on the 24th.

However, we were very happy with Dominque's assistance and that of Aaron who kept in the loop",2021-03-11T06:04:54.000Z,1,0,Gary Cohen,4.0,2021-05-28 13:13:28.741619,2021-05-28 13:13:29.038065,ShipBob,Trustpilot
32,60494b5bf85d75039426e317,The ShipBob team,US,"The ShipBob team, right from the start, gave me very personal attention. They took the time to learn about my business and also to find solutions to solve complicated logistics issues having to do with my brands custom packing requirements. I can't image another company approaching this type of service with so much personal care, transparency, enthusiasm and creativity. I was impressed with how easy their website was to navigate too. They scheduled multiple screen-share sessions with me over Zoom (always with the same helpful person assigned to my account) to make sure I was an expert at the process by the time our partnership went online. Thanks Melissa, Emma and the ShipBob team.",2021-03-10T22:43:57.000Z,1,0,Ben Ritter,5.0,2021-05-28 13:13:29.038065,2021-05-28 13:13:29.365748,ShipBob,Trustpilot
33,604917d8f85d75064c3dc413,shopmockr.com succeeded thanks to Shipbob!,US,"Shipbob has played an integral role in our companies success. After our e-commerce sales went from 0 to 12,000 units in under a month, we desperately needed help with fulfillment. They jumped into our chaotic situation with both feet, without hesitation. Their flexibility, customer service and attention to detail have been outstanding. I don't know what mockr would have done without them!

- Jake (Founder | shopmockr.com)",2021-03-10T19:02:48.000Z,1,0,Jake,5.0,2021-05-28 13:13:29.365748,2021-05-28 13:13:30.637166,ShipBob,Trustpilot
34,604806aef85d75039425d35d,Such a great choice!,CA,"The team at ShipBob has been absolutely amazing to work with. They have been very responsive, considerate and overall, very caring partners. Some of my favorite meetings of the week are with ShipBob team members. Always a joy!",2021-03-09T23:37:18.000Z,1,0,Spiro Tsares,5.0,2021-05-28 13:13:30.637166,2021-05-28 13:13:31.947711,ShipBob,Trustpilot
35,60468a5df85d750394248539,ShipBob has been a great help to our…,CA,ShipBob has been a great help to our business. Seamless process of integrating and processing orders. Our reps Pete and Samantha Martin have made each step of the process very easy for us by having an open line of communication at all times.,2021-03-08T20:34:37.000Z,1,0,yousuf,5.0,2021-05-28 13:13:31.947711,2021-05-28 13:13:32.245050,ShipBob,Trustpilot
36,604429c3f85d75064c39d384,ShipBob Makes it Easy,US,The ShipBob implementation team made it beyond easy to get started and their support team is always available to answer any questions. We are very happy with their competitive shipping prices and speed in which they process orders. We wish we had partnered with ShipBob earlier.,2021-03-07T01:17:55.000Z,2,0,Christy Kaskey,5.0,2021-05-28 13:13:32.245050,2021-05-28 13:13:36.512971,ShipBob,Trustpilot
37,60429a5df85d75064c38e93a,ShipBob is the best solution fo fulfillment,CA,"ShipBob is the perfect 3PL option for fast growing ecommerce businesses.
They make it very easy to set up.
I recommend it to anyone who's looking to ship domestically or world wide.",2021-03-05T20:53:49.000Z,1,0,Inventory,5.0,2021-05-28 13:13:36.512971,2021-05-28 13:13:40.867155,ShipBob,Trustpilot
38,604292b9f85d75039421d6c0,Nicole was great!,US,"Nicole was great!

Specifically speaking to our onboarding specialist and time period spent with Nicole, everything went really well. Nicole has a very professional yet laid back demeanor that was really helpful with setting everything up. Customer support has always been a bit of a challenge trying to get ahold of someone to fix issues. Calling is the only way that I can seem to get anything done, if we can get ahold of anyone. Emailing takes too long because they rarely understand the issue at hand in the initial email. This leads to multiple emails of explanation when the issue needs to be resolved faster. The warehouse is also a challenge. I have had WRO's broken and discarded before I could make a claim with my insurance company. I wish that the merchant care specialists were on site in the warehouse so that communication was faster.",2021-03-05T20:21:13.000Z,1,0,Bradley Grimm,4.0,2021-05-28 13:13:40.867155,2021-05-28 13:13:41.201517,ShipBob,Trustpilot
39,6042901af85d75039421d455,Quick and reliable service,BS,Quick and reliable service! I think that’s really all it boils down to. Great customer service!,2021-03-05T20:10:02.000Z,2,0,Waisted,5.0,2021-05-28 13:13:41.201517,2021-05-28 13:13:44.554283,ShipBob,Trustpilot
40,60428554f85d75039421c9ea,ShipBob is the perfect 3PL option for…,CA,"ShipBob is the perfect 3PL option for fast growing ecommerce businesses. What I particularly love is the ease of use & fast onboarding that ShipBob enables

The one thing you'd hear merchants complain about was lack of international shipping. Well now ShipBob has 11 fulfillment centers with more on the way!

Highly recommend to anyone shipping high volume across the globe!",2021-03-05T19:24:04.000Z,1,0,Chris Lavoie,5.0,2021-05-28 13:13:49.075079,2021-05-28 13:13:49.557287,ShipBob,Trustpilot
41,60423fcef85d75064c387c51,"Not too bad, but still bugs to iron out",FR,"Not too bad. Overall quite responsive. There are still bugs in the system, and I've had to raise the problems each time. So the onboarding process isn't 100% smooth. But they do respond within 2 days. Except one problem which required multiple exchanges and escalating to the right person - the 3rd person to look at the problem.",2021-03-05T14:27:26.000Z,2,0,Genevieve,4.0,2021-05-28 13:13:49.557287,2021-05-28 13:13:51.818122,ShipBob,Trustpilot
42,60420a4cf85d7503942123cd,Honestly the best decision made in…,GB,"Honestly the best decision made in regards to getting my products delivered to customers quickly and affordably. The set up process was so smooth and comfortable, they made it so easy and I felt I could reach out at any time with all my questions! Big shout out to Bob and Nicole, you both were so great to work with",2021-03-05T10:39:08.000Z,1,0,Dowa B.I,5.0,2021-05-28 13:13:51.818122,2021-05-28 13:13:55.075801,ShipBob,Trustpilot
43,6041bdddf85d75064c37f518,Amazing shipping partner to work with..!,IN,"ShipBob has been an amazing shipping partner to work with. Taylor was my implementation manager and she has been marvelous in her assistance!
She was instantly available for any help I needed to understand the system and during the busy shipping times of the holiday season.
Besides this, the customer support team is reliable too! I personally had everything resolved in time :)
Happy with ShipBob's service and would definitely recommend it to any US business.",2021-03-05T05:13:01.000Z,2,0,Rohitha Vaddadhi,5.0,2021-05-28 13:13:55.075801,2021-05-28 13:13:57.399972,ShipBob,Trustpilot
44,6041a648f85d75064c37f05b,Incredibly impressed and continue to be!,MY,"I have been incredibly impressed with ShipBob! After being with them for one month I am still impressed and surprised by the level of information we now have at our fingertips. The dashboard is clean and intuitive, exactly what you want when running your fulfillment business.
The implementation team is top-notch (thanks Emma) and has made this process streamlined.
In fact, they have gone over and above my expectations and look forward to growing our business with the ShipBob team!",2021-03-05T03:32:24.000Z,2,0,Adam,5.0,2021-05-28 13:13:57.399972,2021-05-28 13:14:00.715387,ShipBob,Trustpilot
45,60413996f85d75039420adb9,I have had the most amazing experience…,CA,"I have had the most amazing experience during onboarding and day to day operations. I have tried other 3PLs before and nothing compares to ShipBob - they have the most intuitive easy to use platform, dedicated team and fast turn around time. Highly recommend to any seller!",2021-03-04T19:48:38.000Z,1,0,Oxana Ungureanu,5.0,2021-05-28 13:14:00.715387,2021-05-28 13:14:05.048827,ShipBob,Trustpilot
46,604113a6f85d75064c378a20,Very good customer service.,US,,2021-03-04T17:06:46.000Z,1,0,NickB,5.0,2021-05-28 13:14:05.048827,2021-05-28 13:14:08.356636,ShipBob,Trustpilot
47,6040ae8ff85d75064c370305,"Very efficient, reliable and responsive logistics company...",GB,"I have found Shipbob and their team to be incredibly valuable to my different clients businesses.

I am located in the UK and my clients often don't live in the US so having a fulfilment company that are organized and very reliable provides great peace of mind.

The pricing is very competitive and there support staff and indeed account and sales mangers are all very responsive and always willing to help and go the extra mile!

Lastly, we use fulfilment companies around the world on their online tools are fantastic and make it very easy to see exactly what is happening with order fulfilment and inbound orders.

My clients businesses wouldn't function anything like as efficiently if it wasn't for Shipbob and the team so highly recommend them.",2021-03-04T09:55:27.000Z,1,0,Martin Keene,5.0,2021-05-28 13:14:08.356636,2021-05-28 13:14:09.681280,ShipBob,Trustpilot
48,603e4e69f85d7504e8aeed12,HAND-D and ShipBob Partnership,CA,"ShipBob has been an amazing partner for us here at HAND-D.
ShipBob has made order fulfilment a breeze and their dashboard makes everything clear and easy to understand.
Hayley, our point of contact is always there to help us whenever we have any questions or needs.",2021-03-02T14:40:41.000Z,1,0,HAND-D,5.0,2021-05-28 13:14:09.681280,2021-05-28 13:14:13.081913,ShipBob,Trustpilot
49,603e1228f85d75062447638b,The answer to our prayers !,US,"For the past months that we have been with ShipBob was the BEST shipping partner experience we ever had ever since we started our company 5 years ago. Their implementation team, transition team, shipping staff made sure that we are on Cloud Nine with our stay with them. I would want to shout KUDOS to Haley, Karley and John, and the rest of their support team for always giving their keen eyes on us and their best efforts to assist us.",2021-03-02T10:23:36.000Z,2,0,Tracy Lopez,5.0,2021-05-28 13:14:13.081913,2021-05-28 13:14:17.341314,ShipBob,Trustpilot
50,603e0255f85d750af40de02b,Simply amazing,LT,Really fast and reliable product fulfillment services. Competitive prices and amazing customer service team.,2021-03-02T09:16:05.000Z,2,0,Linas Pelakauskas,5.0,2021-05-28 13:14:17.341314,2021-05-28 13:14:18.569221,ShipBob,Trustpilot
51,603d84a4f85d750b98a4a69c,DIDN'T ANTICIPATE SUCH GREAT SERVICE,DO,Great communication and follow up with Emma at shipbob. Her attention to detail and vast knowledge with the great personality made the transition a lot easier for me. very patient and encouraging. I couldn't have been onboarded with a better person.,2021-03-02T00:19:48.000Z,1,0,PBN HERBS,5.0,2021-05-28 13:14:18.569221,2021-05-28 13:14:18.755886,ShipBob,Trustpilot
52,603d5ae0f85d7509d8e844ce,They do their best to improve and…,US,"They do their best to improve and provide great service.
I recommend Shipbob.",2021-03-01T21:21:36.000Z,1,0,Didrik,5.0,2021-05-28 13:14:18.755886,2021-05-28 13:14:22.051436,ShipBob,Trustpilot
53,6037c80df85d750b98a09b35,Huge Improvments,US,I would not have rated this company five stars a year ago but they're really gotten their s%$t together and I'm very happy with the improvement. Their customer service has gone from a big negative to very strong and our times and rates remain reasonable. Very pleased with how well they do a difficult job.,2021-02-25T15:53:49.000Z,1,0,Kent Spellman,5.0,2021-05-28 13:14:22.051436,2021-05-28 13:14:22.351678,ShipBob,Trustpilot
54,6036aabff85d750b989fbd0b,The implementation process with ShipBob…,US,"The implementation process with ShipBob was a breeze, thanks largely to our implementation specialist, Taylor S. We still bother her with issues (usually of our own making) from time to time and she is always happy to help.",2021-02-24T19:36:31.000Z,1,0,Christopher A.,5.0,2021-05-28 13:14:22.351678,2021-05-28 13:14:26.604857,ShipBob,Trustpilot
55,60369514f85d7509d8e35bd3,"Great software, better staff",US,"While Shipbob has top of the line fulfillment software that is simple and easy to use for anyone, the real help has been in how much time they take to ensure your operation gets up and running and you feel comfortable working with the and using their system. Couldn't make our operations much simpler and more efficient while being very patient to answer each and everyone of our questions over zoom and email.",2021-02-24T18:04:04.000Z,1,0,Harley Abrams,5.0,2021-05-28 13:14:26.604857,2021-05-28 13:14:30.054279,ShipBob,Trustpilot
56,60344281f85d750b989d9e29,Good service and platform,US,"Good service and platform!

I'm very satisfied with ShioBob's platform, is very user-friendly and compatible with good e-commerce platforms.
Great packaging solutions and a helpful team!",2021-02-22T23:47:13.000Z,1,0,Amanda,4.0,2021-05-28 13:14:30.054279,2021-05-28 13:14:31.476101,ShipBob,Trustpilot
57,60320325f85d750b989bcf1e,Worst company ever,US,Worst company ever. They will cost your business a lot of money in the long run. They are also charge nearly 2x the price of Amazon FBA and other fulfilment services. They constantly got our products lost and shipped out late. Don't do business with Shipbob,2021-02-21T06:52:21.000Z,1,1,Sam,1.0,2021-05-28 13:14:31.476101,2021-05-28 13:14:35.817227,ShipBob,Trustpilot
58,602e653cf85d7509d8dccc0d,They have hijacked my business,CA,"I don't know what happened to this business. Never seen a placed so messed up in my entire eCommerce experience. I am trying to get an FBA shipment out from March 12 and even after 31 days, after opening 7-8 tickets, numerous phone calls and having a meeting supervisor, my shipment is not out yet. I don't know where to turn. I am out of stock and every day I am loosing money. Looks like my business is hijacked by them.",2021-04-13T13:20:38.000Z,1,0,Shajia Khan,1.0,2021-05-28 13:14:35.817227,2021-05-28 13:14:39.130784,ShipBob,Trustpilot
59,6027f714679d9708b4d52bfb,How they stay in business is beyond me...,US,"We run a small non profit corporation and I am just amazed that anyone uses Shipbob. We travel a lot so we do not have the luxery of doing our own fullfillment. My wife has had previous experience with them. We would have figured that due to their volume for shipping, the costs would be lower than if we did it ourselves. Boy, were we wrong. They charged us $7 to ship something that we previously were able to put the product in an envelope and put a forever stamp on it and then they charged us $26 dollars to ship a hat and a Nalgene bottle. Total cost when we shipped it ourselves? $4.00 We ended up losing money to fullfill our first round of orders for our national campaign, so we had to get everything shipped back to us which was also a loss. I am just REALLY glad that we figured this out before we turned up the volume on our order fullfillment.",2021-02-13T15:58:12.000Z,1,1,Barry Williams,1.0,2021-05-28 13:14:39.130784,2021-05-28 13:14:41.512241,ShipBob,Trustpilot
60,60218fd1679d97052cd141ea,Getting started with customer…,US,Getting started with customer experience fulfillment is just plain hard. ShipBob has made the initial steps simple and straightforward. I'm excited about moving forward with them!,2021-02-08T19:24:01.000Z,1,0,Wil Jacques,5.0,2021-05-28 13:14:46.080717,2021-05-28 13:14:49.552752,ShipBob,Trustpilot
61,601e5490679d9708d82752e8,ecommerce is a complex world,AU,"ecommerce is a complex world, launching into a new country is even more daunting, we decided on Shipbob to be our fulfilment partner to launch into the US (our origins are in Australia). We have been thoroughly impressed with the platform, processes, professionalism, and customer service standards right from the first enquiry to going through the full onboarding process and moving to our live launch. I would recommend Shipbob to anyone looking to either up their game and service standards in ecommerce or for those like us looking to break into the US market, the process has been straightforward and effortless.",2021-02-06T08:34:24.000Z,2,0,Benjamin Pettit,5.0,2021-05-28 13:14:49.552752,2021-05-28 13:14:50.964019,ShipBob,Trustpilot
62,601c5c02679d970358f88fed,Shipbob has helped us grow our business…,US,Shipbob has helped us grow our business over the past 4 years. Their dashboard and technology help manage our day to day operations.,2021-02-04T20:41:38.000Z,1,0,Marc Fontanetta,5.0,2021-05-28 13:14:50.964019,2021-05-28 13:14:51.296223,ShipBob,Trustpilot
63,6013e014679d9701d07c5456,"Well designed, reliable service",US,Great technology and responsive account managers and support teams. A pleasure to do business with,2021-01-29T10:14:44.000Z,1,0,Zack Leitz,5.0,2021-05-28 13:14:51.296223,2021-05-28 13:14:54.586695,ShipBob,Trustpilot
64,601343fb679d9701d07c06f7,Expanding Internationally,AU,"I am expanding my business into Canada, organised a
first time shipment of goods through the easy to use website. ShipBob support, notified me I had not attached the required invoice for international goods, in a polite and informative manner.
Thanks ShipBob, you've got my back!",2021-01-28T23:08:43.000Z,2,0,customer,5.0,2021-05-28 13:14:54.586695,2021-05-28 13:14:55.967430,ShipBob,Trustpilot
65,601089a5679d9705c85a94f7,Overall the service is Ok,IL,"Overall the service is Ok, the shipping is a bit slow, but still, the job is done well, the main problem is transfer to the Amazon warehouse, the first time took 3 weeks before they finally send 1 poor carton, the second time was better almost 14 days before shipping.",2021-01-26T21:29:09.000Z,1,0,alex vorobi,3.0,2021-05-28 13:14:55.967430,2021-05-28 13:14:56.296414,ShipBob,Trustpilot
66,600f8629679d97040c514386,Super expensive and super slow.,US,"I went to these guys because the pitch is great! Multi location shipping near the customer. Problem is it is a bait and switch. The near customer stuff is just usps regular slow mail. So it may be 1 state away but still 4 to 7 days! In the world of next day Amazon, this doesn't cut it.
So then we started shipping 2 or 3 day mail from these nearby locations. The price was nearly double what we pay now. Double! So they lure you in with cheap super slow shipping and cash in on the faster stuff.
And having multiple locations is an inventory nightmare.
I went with a place that has 1 location (see other reviews) and they ship everywhere super fast via FedEx.
So this service might work if you ONLY ship under 1 pound and 1 week is acceptable. But I'm telling you the customers demand faster.",2021-01-26T03:02:01.000Z,5,2,Frank in va,1.0,2021-05-28 13:14:56.296414,2021-05-28 13:14:59.636590,ShipBob,Trustpilot
67,60099577755dc104c0c4a69b,Fantastic 3PL,US,"Fantastic 3PL. Clearly an industry leader. All the functionality you need to run an efficient operation is there, and the pricing is fair. Highly recommend.",2021-01-21T14:53:43.000Z,1,0,Eric Prisman,5.0,2021-05-28 13:14:59.636590,2021-05-28 13:15:00.979328,ShipBob,Trustpilot
