,author_id,title,country,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
21,60917429f9f4870a786e36ed,Excellent and fast customer service!,US,,2021-05-04T16:19:53.000Z,3,0,Anne Louise Burdett,5.0,2021-05-28 12:47:40.434162,2021-05-28 12:47:42.661862,ShipHero,Trustpilot
22,60916639f9f4870a6ca56dd1,Bel is great!,US,,2021-05-04T15:20:25.000Z,1,0,Melanie Siedlecki,5.0,2021-05-28 12:47:42.661862,2021-05-28 12:47:44.953177,ShipHero,Trustpilot
23,60903021f9f4870a786d26c7,Very helpful,PH,It's super easy to ask for help with customer support and they will see to it that the issue is fixed within the day. Bel and Clara are super awesome people. Truly commendable.,2021-05-03T17:17:21.000Z,2,0,Mary Joy Minas,5.0,2021-05-28 12:47:44.953177,2021-05-28 12:47:48.249368,ShipHero,Trustpilot
24,608c4145f9f4870984b09a7d,Love Working with Bel,US,Love Working with Bel. She is always so kind and helpful. They reach out whenever there is a problem and are quick to jump on things. 15/10 recommend.,2021-04-30T17:41:25.000Z,2,0,conrad kurth,5.0,2021-05-28 12:47:48.249368,2021-05-28 12:47:52.508457,ShipHero,Trustpilot
25,608c2d94f9f487051034b394,Excellent support during fulfillment,US,I was provided excellent support by Clara during fulfillment for a new customer.,2021-04-30T16:17:24.000Z,2,0,customer,5.0,2021-05-28 12:47:52.508457,2021-05-28 12:47:53.803730,ShipHero,Trustpilot
26,608b0d8af9f4870984afabdf,Very quick to respond and super…,US,Very quick to respond and super efficient and helpful! Goes above and beyond for client needs.,2021-04-29T19:48:26.000Z,1,0,Annie Devereux Oliverio,5.0,2021-05-28 12:47:53.803730,2021-05-28 12:47:55.037163,ShipHero,Trustpilot
27,608af858f9f487051033c4cd,Had a great experience all around,US,Had a great experience all around. Everyone in the process from sales to onboarding was engaged and responsive.,2021-04-29T18:18:00.000Z,1,0,Jim R,5.0,2021-05-28 12:47:55.037163,2021-05-28 12:47:55.257221,ShipHero,Trustpilot
28,6089f563f9f487051032dc1f,very responsive,US,"very responsive, we have used them for order fulfillment for our e-commerce purpose and always a positive surprise.
plusminusco.com",2021-04-28T23:53:07.000Z,1,0,plusminusco.com,5.0,2021-05-28 12:47:55.257221,2021-05-28 12:47:56.504976,ShipHero,Trustpilot
29,6089e84af9f487051032d7a6,Loved the service.,IN,,2021-04-28T22:57:14.000Z,4,0,James,5.0,2021-05-28 12:47:56.504976,2021-05-28 12:47:58.755076,ShipHero,Trustpilot
30,608972d6f9f4870984ae28b4,Excellent service,GB,Excellent service. Really helpful.,2021-04-28T14:36:06.000Z,2,0,Andreas Kimmer,5.0,2021-05-28 12:47:58.755076,2021-05-28 12:48:01.039351,ShipHero,Trustpilot
31,60860d99f9f487093cce69c2,Amazing service from Bel at Shiphero,AU,"Amazing service from Bel at Shiphero. Very helpful, professional and efficient at helping my enquiries. Thanks so much~",2021-04-26T00:47:21.000Z,3,0,customer,5.0,2021-05-28 12:48:01.039351,2021-05-28 12:48:03.334364,ShipHero,Trustpilot
32,6085ec27f9f48701fc7d5e32,"Love the transparency, love the customer focus",US,"I spent quite some time looking for a 3PL that had consistent shipping rates for all customers and that didn't require a custom ""quote"" like all the other ones. Everything is straightforward with Shiphero, they are true heroes of fulfillment :) They also have required onboarding session calls where they help you create your first shipment plan and to make sure you do everything correctly the first time around. So far a flawless experience, which is not surprising, because the customer focus and transparency are in every aspect of their service.",2021-04-25T22:24:39.000Z,1,0,Ilshat Ahatov,5.0,2021-05-28 12:48:03.334364,2021-05-28 12:48:04.571850,ShipHero,Trustpilot
33,60854727f9f487093ccdf509,Great company and great service,IL,,2021-04-25T10:40:39.000Z,1,0,shaya,5.0,2021-05-28 12:48:04.571850,2021-05-28 12:48:04.733962,ShipHero,Trustpilot
34,60843d9ef9f487093ccd7f90,ShipHero is Awesome!,GT,Shiphero´s Fulfillment team is extremely knowledgeable and are always available when I have a question. Highly recommended!!,2021-04-24T15:47:42.000Z,5,0,Fuchibola,5.0,2021-05-28 12:48:04.733962,2021-05-28 12:48:04.904769,ShipHero,Trustpilot
35,608327a5f9f48701fc7be951,Always a pleasure working with Bel,US,"Always a pleasure working with Bel. Very helpful, quick, and efficient.",2021-04-23T20:01:41.000Z,1,0,Katelyn Rosteutscher,5.0,2021-05-28 12:48:04.904769,2021-05-28 12:48:06.167038,ShipHero,Trustpilot
36,6081f531f9f487093ccc015c,Really love the hands-on support of…,BE,Really love the hands-on support of Shiphero. Our goods are being shipped very fast and everything is very transparent. Would recommend,2021-04-22T22:14:09.000Z,1,0,Guillaume Willy de Kinderen,5.0,2021-05-28 12:48:06.167038,2021-05-28 12:48:08.454691,ShipHero,Trustpilot
37,60818be6f9f48701fc7a8d3a,Always there to help,IL,,2021-04-22T14:44:54.000Z,1,0,Eilon Paz,5.0,2021-05-28 12:48:08.454691,2021-05-28 12:48:09.635669,ShipHero,Trustpilot
38,608083daf9f48704b8fa8581,Bel is always so helpful and prompt to…,US,"Bel is always so helpful and prompt to answer any questions I have or assist me with specific requests.

Couldn't do my job without her!",2021-04-21T19:58:18.000Z,1,0,Frank Epstein,5.0,2021-05-28 12:48:09.635669,2021-05-28 12:48:13.903734,ShipHero,Trustpilot
39,60807bc5f9f48704b8fa7db4,Great customer support,US,Great customer support. Silvana is a wonderful agent. She knows the ShipHero product and also how to transfer the knowledge to a newbie like myself.,2021-04-21T19:23:49.000Z,1,0,customer,5.0,2021-05-28 12:48:13.903734,2021-05-28 12:48:17.215501,ShipHero,Trustpilot
40,60807983f9f487090068e189,These guys are great for small businesses,US,"I can't believe how easy it's been to set up shipping with ShipHero. At every step, they delivered before deadline to get me running several days before I expected. Bela has been wonderfully helpful and professional. As a low-volume shipper I didn't expect to be able to find this kind of service. I couldn't be happier!",2021-04-21T19:14:11.000Z,2,0,Catherine Harrison,5.0,2021-05-28 12:48:20.337343,2021-05-28 12:48:22.650123,ShipHero,Trustpilot
41,607f5c71f9f48704b8f98333,Top notch service and awesome value,US,"We've been using ShipHero for our fulfillment needs for a few months now and we could not be happier. Their software is amazing and their warehouse staff is on top of all our orders. Everything ships within a couple hours of receiving the order. Whenever there is anything we need help with or if there is something that needs clarified, their support staff always goes above and beyond. Highly recommend using these guys!",2021-04-20T22:57:53.000Z,1,0,Oto Hlincik,5.0,2021-05-28 12:48:22.650123,2021-05-28 12:48:22.830644,ShipHero,Trustpilot
42,607eba1cf9f48704b8f8cdb6,So far so good,JM,So far so good. They are very responsive and they are willing to work with small businesses. Looking forward to building my business Your True Shade with them.,2021-04-20T11:25:16.000Z,1,0,True Shade,5.0,2021-05-28 12:48:22.830644,2021-05-28 12:48:27.126156,ShipHero,Trustpilot
43,607e05ccf9f48704b8f864d8,Very happy with the customer support,US,"I am very happy with the customer support that Clara has provided for our company. Quick, professional, and friendly. We are very glad that we can count on Clara to help resolve our issues to the best of her ability.",2021-04-19T22:35:56.000Z,1,0,Studio Lights,5.0,2021-05-28 12:48:27.126156,2021-05-28 12:48:28.405111,ShipHero,Trustpilot
44,607dad33f9f48704b8f81122,Super good service,TW,"Super good service, Bel is the best, she is always super quick and responsive, and able to solve or answer our questions in a very timely manner! 5 stars",2021-04-19T16:17:55.000Z,1,0,Neil Pearson,5.0,2021-05-28 12:48:28.405111,2021-05-28 12:48:30.660863,ShipHero,Trustpilot
45,6079fc66f85d750658c79db1,Very responsive and helpful when I need…,US,Very responsive and helpful when I need assistance. Clara is great and always very efficient in resolving any problems. Great fulfillment company all around!,2021-04-16T21:06:46.000Z,1,0,Dallas,5.0,2021-05-28 12:48:30.660863,2021-05-28 12:48:34.903740,ShipHero,Trustpilot
46,6079e9a6f85d75092023c157,Very responsive and helpful support,IE,Very responsive and helpful support. Carina and Bel are always quick to respond to queries and help out.,2021-04-16T19:46:46.000Z,1,0,Davide Barbieri,5.0,2021-05-28 12:48:34.903740,2021-05-28 12:48:36.133425,ShipHero,Trustpilot
47,6079b094f85d750920238220,They are super responsive and easy to…,PH,"They are super responsive and easy to communicate with, their customer service system in place is efficient and the people you actually talk to know what they're doing! I'm super glad we switched. Best decision.",2021-04-16T15:43:16.000Z,1,0,Barry from Nup,5.0,2021-05-28 12:48:36.133425,2021-05-28 12:48:37.388299,ShipHero,Trustpilot
48,6079a2eff85d75087060e700,Clara Did a fantastic job helping us…,US,Clara Did a fantastic job helping us with organizing the orders and inventory. Thank you so much !,2021-04-16T14:45:03.000Z,1,0,Otto,5.0,2021-05-28 12:48:37.388299,2021-05-28 12:48:40.609736,ShipHero,Trustpilot
49,6078b0fff85d7508705f856e,We are very pleased with the support…,CR,"We are very pleased with the support provided by ShipHero. They are always quick to respond to our inquiries and assist us where we need help. Bela, Carina, Mario, Clara and Mar had been especially helpful and very pleasant to work with. Thank you guys!",2021-04-15T21:32:47.000Z,2,0,Players Collective Support,5.0,2021-05-28 12:48:40.609736,2021-05-28 12:48:43.907141,ShipHero,Trustpilot
50,6078a866f85d7508705f783e,Everyone at Shiphero is so helpful,CA,"Everyone at Shiphero is so helpful. Clara, Mario and Bel always are at the ready to help with any issue that comes up. The team always are ready to help and will go beyond expectations to ensure we and our customers are satisfied. Totally recommend their fulfillment service.",2021-04-26T17:49:35.000Z,1,0,Nadine,5.0,2021-05-28 12:48:43.907141,2021-05-28 12:48:47.181928,ShipHero,Trustpilot
51,60787685f85d7508705f04a7,Bel is great,US,"Bel is great, very efficient and quick.",2021-04-15T17:23:17.000Z,1,0,Sandy Denise,5.0,2021-05-28 12:48:47.181928,2021-05-28 12:48:49.452143,ShipHero,Trustpilot
52,607807eaf85d7508705dcf7c,Great support and service from Bel and…,GB,Great support and service from Bel and the rest of the team.,2021-04-15T09:31:22.000Z,2,0,Ben Asquith,5.0,2021-05-28 12:48:49.452143,2021-05-28 12:48:53.752078,ShipHero,Trustpilot
53,60774414f85d7508705cf615,Bel was responsive and helpful as usual,US,,2021-04-14T19:35:48.000Z,1,0,Erik Auerbach,5.0,2021-05-28 12:48:53.752078,2021-05-28 12:48:56.022460,ShipHero,Trustpilot
54,60771e3af85d7508705c9796,ShipHero provides Amazon-like fulfillment efficiency with awesome customer support and simplicity for brands,US,"ShipHero is a perfect option for new eCommerce brands. We evaluated a large number of fulfillment providers for our sustainable dog food brand, and ShipHero's model (no fixed fees or contract, simple storage fees, flat shipping fee across zones) is vastly superior for new brands with growing customer bases. ShipHero's support team is extremely responsive and works to find a solution, including enabling things like custom branded boxes. We've appreciated additional services like coordinating freight from our manufacturing facility. ShipHero combines the fast, efficient fulfillment service you'd expect from a giant like Amazon with flexible, responsive customer support.",2021-04-14T16:54:18.000Z,1,0,Garrett Wymore,5.0,2021-05-28 12:48:56.022460,2021-05-28 12:49:00.263858,ShipHero,Trustpilot
55,6076ef83f85d7508705c1527,I used to love ship hero but lately…,PT,"I used to love ship hero but lately they are shipping every single order with dhl e commerce and this company has delivery times up to 14 days, some of my orders are taking that long and my costumers are not very happy, I has a great experience at the begging when they use usps, now I am thinking to change to other fullfilement company because of the delivery times.",2021-04-14T13:34:59.000Z,1,0,ulises rodriguez,4.0,2021-05-28 12:49:00.263858,2021-05-28 12:49:00.486350,ShipHero,Trustpilot
56,6075567cf85d750870590cf5,My experience with ShipHero has been…,GB,"My experience with ShipHero has been really mixed as I had a lot of integration problems with their platform, which have only recently been resolved. BUT I have to say that Bel is an absolute diamond and asset to the company. Always goes above and beyond when it comes to resolving problems with the actual shipping which let's face it is the main concern and the reason for using them!",2021-04-13T08:29:48.000Z,2,0,Esther Graham,5.0,2021-05-28 12:49:00.486350,2021-05-28 12:49:04.742878,ShipHero,Trustpilot
57,60747af0f85d75087057fd09,Love shiphero and the support team,US,"Love shiphero and the support team! Great at making any changes I may need. The software and portal work very well, and the quality of service is WAY better than many of the other fulfillment partners I have worked with. Only downside is that they have removed a few key features such as generating an inbound shipping label.",2021-04-12T16:53:04.000Z,1,0,Ari Horowitz,5.0,2021-05-28 12:49:04.742878,2021-05-28 12:49:08.954908,ShipHero,Trustpilot
58,60727604f85d750870550764,"Rushed onboarding, brusk customer support, confusion around pricing, but platform works",SG,"I reviewed the myriad choices for 3rd party fulfillment direct to customer. After extensive analysis of price and reviews, I landed on ShipHero. I was attracted to the idea of zone-less postage pricing, and found the company voice to be clear and concise. I reached out and started a conversation with their sales team.

The sales agent was clear but curt. I did appreciate that they did not attempt to follow up with me when I delayed for a significant period. When I did eventually confirm that I was moving forward, we scheduled a call for sales onboarding. This call was entirely too rushed, I could barely follow what the agent was talking about as we walked through the product user interface, which isn't a great feeling after you've finally pulled the trigger after careful and thorough research.

Following this, I was handed off to a customer support representative dedicated to onboarding. This person was definitely less curt, but she failed to correctly enter the type of packaging that I wanted to use for my product. And the web app has limited ability to enter certain information about your product, including what kind of package you want to use. That's something I'd love to have control over, I definitely don't want to be reaching out to customer support when something like that changes. As a result, a heavier package was used, and the shipping cost increased. Once you finish your onboarding with ShipHero, you can only contact customer support through the chat widget within the app. So I began communicating with the to fix the problem.

My experience with in-app customer support has been so-so. They say 20 minute average response time, but I've experiencing nothing shorter than 24 hour responses (it may not help that I'm in a timezone outside of the US). My interactions with these support agents have also been quite curt, though they did eventually solve the problem. However, the pricing on the ShipHero website is not clear when your unit weight is around 1lb. Apparently anything from 15oz to 16oz is rounded up to a pound, which I could not find clear language around on the pricing page. So now I'm paying more than I initially calculated for shipping, which was part of the reason why I chose ShipHero.

All that aside, my experience with sending inventory is so far smooth. And the product is going out to customers as expected. In reality, this is the most important part of their business, so I do appreciate that things are working correctly. But my interactions with customer support have definitely left much to be desired. I hope that as time moves forward, my impression will continue to improve. It's just a bit of a shame that my first impression is a bit murky.",2021-04-11T04:07:32.000Z,3,0,Jordan,2.0,2021-05-28 12:49:08.954908,2021-05-28 12:49:09.135818,ShipHero,Trustpilot
59,607076fdf85d750870529fa4,Bel from Shiphero,US,Bel from Shiphero did a great job cancelling an order that had already been marked as shipped. I really appreciate their fast service in getting an order cancelled on time. Thanks Bel!,2021-04-09T15:47:09.000Z,1,0,Jen,5.0,2021-05-28 12:49:09.135818,2021-05-28 12:49:10.379688,ShipHero,Trustpilot
60,606e3e4cf85d7508704eb033,After our former fulfillment partner…,US,"After our former fulfillment partner turned out to be troublesome, Marina and the Shiphero team were wonderful to hold our hands and help us transfer our product to their facility. They offer competitive rates, but most importantly they have hands on customer service to connect you to the warehouse and make sure that things are running as they should. Thanks Marina!",2021-04-07T23:20:44.000Z,1,0,LuxyLoo,5.0,2021-05-28 12:49:13.544926,2021-05-28 12:49:14.850753,ShipHero,Trustpilot
61,606e1438f85d7508704e7bba,Absolute pleasure working with…,CA,Absolute pleasure working with ShipHero's Team. Thanks for your amazing support!,2021-04-07T20:21:12.000Z,1,0,David Kim,5.0,2021-05-28 12:49:14.850753,2021-05-28 12:49:19.092554,ShipHero,Trustpilot
62,606dccb1f85d7508704dc206,This is the first time I use Shiphero…,JO,"This is the first time I use Shiphero services and I'm very glad I did
1. Excellent customer service. They support you by any means they have: chat, email, and virtual boarding sessions to make sure that you won't have any issue while using their shipping software.
2. As for the shipping: my product was shipped immediately the day after with no issues so far

Wishing them the best",2021-04-07T15:16:01.000Z,1,0,Noura,5.0,2021-05-28 12:49:19.092554,2021-05-28 12:49:23.333570,ShipHero,Trustpilot
63,606c8d7cf85d7508704b91da,Bel is amazing,RO,"Bel is amazing, always help us on short notice. very professional customer support.",2021-04-06T16:34:04.000Z,1,0,Dinca Dragos,5.0,2021-05-28 12:49:23.333570,2021-05-28 12:49:27.583494,ShipHero,Trustpilot
64,606b7e96f85d75087049c991,Big fan of this place,AU,Big fan of this place. No wonder they have a fantastic review score.,2021-04-05T21:18:14.000Z,1,0,Strapins,5.0,2021-05-28 12:49:27.583494,2021-05-28 12:49:28.873387,ShipHero,Trustpilot
65,606b6c2ef85d75087049af38,Bel is AMAZING and definitely…,US,"Bel is AMAZING and definitely overcommunicated, which was really helpful as I am a new customer. Great experience.",2021-04-05T19:59:42.000Z,1,0,JP,5.0,2021-05-28 12:49:28.873387,2021-05-28 12:49:33.127092,ShipHero,Trustpilot
66,606236e9f85d7508703ca0ef,Absolutely amazing,EG,Absolutely amazing. Excellent customer service. No hidden fees like the other guys. Easy to set up and all very simple. So relieved I found this company after reading all the nightmare reviews from other 3pls. Phew!,2021-03-29T20:22:01.000Z,1,0,Mariya,5.0,2021-05-28 12:49:33.127092,2021-05-28 12:49:33.372914,ShipHero,Trustpilot
67,605e0ee2f85d750870370999,Great customer service & good rates,MX,"They have great customer service, friendly and efficient. On top of that their prices are way better than the other 3PL we looked into. I would definitely recommend ShipHero.",2021-03-26T16:42:10.000Z,1,0,Silvia K. S & J Consulting,5.0,2021-05-28 12:49:33.372914,2021-05-28 12:49:35.619946,ShipHero,Trustpilot
68,605d9a08f85d75087035c942,Great 3PL setup and service!,AU,"The 3PL setup ShipHero have is fantastic - even though we're managing it from the other side of the world, the process is smooth and straightforward. Clara has been extremely helpful and makes it feel like we have our own team member right there in the warehouse! Thank you very much!",2021-03-26T08:23:36.000Z,1,0,Ovidiu P,5.0,2021-05-28 12:49:35.619946,2021-05-28 12:49:37.915276,ShipHero,Trustpilot
69,605c63fcf85d75087033c4e2,The service is great!,UZ,,2021-03-25T10:20:44.000Z,1,0,Laziz,5.0,2021-05-28 12:49:37.915276,2021-05-28 12:49:42.196290,ShipHero,Trustpilot
70,605b8dddf85d7507e42000e3,Our helper's name was Danielle (She's amazing),US,"Our helper's name was Danielle. She was incredible at taking care of anything we need and made things seamless.

ShipHero is great and has made our fulfillment a million times easier than us doing it ourselves. We use Skubana, Shopify Plus, CartRover, and soon to be Returnly. ShipHero integrates with all platforms.",2021-03-24T19:07:09.000Z,1,0,Aaron O'Connor,5.0,2021-05-28 12:49:42.196290,2021-05-28 12:49:44.517706,ShipHero,Trustpilot
71,605a4aadf85d7507e41eef5f,Shiphero my Hero,PH,Bel was super precise and helpful in each question I have. She was able to provide solutions in a very timely manner. Super would recommend her and all the members of support from Shiphero... Thumbs up!,2021-03-23T20:08:13.000Z,2,0,mary joy minas,5.0,2021-05-28 12:49:44.517706,2021-05-28 12:49:45.769800,ShipHero,Trustpilot
72,605a04fbf85d7507e41e93ea,Helpful team,CA,Bel has always been super helpful! Love getting quick responses from the shiphero team :),2021-03-23T15:10:51.000Z,4,0,Hermonie L,5.0,2021-05-28 12:49:45.769800,2021-05-28 12:49:49.987921,ShipHero,Trustpilot
73,6053b04df85d7509fc0fb08f,ShipHero's customer service is…,MX,"ShipHero's customer service is unrivaled. It's so efficient to get to talk to a real person -expert in fullfillment- who can answer questions and solve issues in less than 10 minutes.

Thank you Carina!",2021-03-18T19:55:57.000Z,1,0,Cecilia,5.0,2021-05-28 12:49:49.987921,2021-05-28 12:49:54.285839,ShipHero,Trustpilot
74,605392f8f85d7509fc0f8d08,The Shiphero chat feature works GREAT!,US,The Shiphero chat feature is very useful and easy to use. The reps are very helpful with making sure the customer needs are met in a timely manner.,2021-03-18T17:50:48.000Z,1,0,MC,5.0,2021-05-28 12:49:54.285839,2021-05-28 12:49:57.540818,ShipHero,Trustpilot
75,60536d0ff85d7503942e4ba7,I am a woman owned small business first…,US,"I am a woman owned small business first off. With that said ALL the women I encountered at ShipHero are remarkable, kind and compassionate people who gave me excellent customer service from day 1. I would I highly recommend trying their services. Thank You ShipHero for everything!",2021-03-18T15:09:03.000Z,1,0,Mina Choe,5.0,2021-05-28 12:49:57.540818,2021-05-28 12:50:00.825079,ShipHero,Trustpilot
76,6051dec3f85d7503942ce477,Proactive customer support,US,Mario was proactive and interested in solving a shipment question and helped to figure out the best way to set up our international shipping,2021-03-17T10:49:39.000Z,2,0,JC,5.0,2021-05-28 12:50:00.825079,2021-05-28 12:50:03.095206,ShipHero,Trustpilot
77,604e317ef85d7503942a279c,Great to work with!,US,,2021-03-14T15:53:54.000Z,1,0,customer,5.0,2021-05-28 12:50:03.095206,2021-05-28 12:50:05.317906,ShipHero,Trustpilot
78,604bbe0af85d75064c3feb4f,Awesome service and great company.,IL,,2021-03-12T19:16:26.000Z,1,0,Shahar,5.0,2021-05-28 12:50:05.317906,2021-05-28 12:50:08.556507,ShipHero,Trustpilot
79,604bb9b9f85d75039428d928,Very helpful as always,US,,2021-03-12T18:58:01.000Z,2,0,William Jones,5.0,2021-05-28 12:50:08.556507,2021-05-28 12:50:10.788049,ShipHero,Trustpilot
80,604a484bf85d75064c3eb12a,Thank you Bel and Team,PH,"Thank you Bel, Bela, and Carina for always helping me with my never-ending queries!",2021-03-11T16:41:47.000Z,1,0,Nicole Bunao,5.0,2021-05-28 12:50:13.903665,2021-05-28 12:50:18.202771,ShipHero,Trustpilot
81,6048f439f85d750394268915,Great customer service.,US,,2021-03-10T16:30:49.000Z,1,0,Mark Sampson,5.0,2021-05-28 12:50:18.202771,2021-05-28 12:50:21.422013,ShipHero,Trustpilot
