,author_id,title,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
17,ReviewRow-158,USPS Very unreliable and careless,"I have absolutely nothing good to say about USPS. I really want to see them go out of business for the sloppy, careless handling of mail instead of getting bailed out every time with tax payers money! They have lost a bunch of my packages and misplaced my mail! It cost me a lot of money and headaches! I no longer buy from companies who use USPS as their carrier. Yikes!","August 17th, 2020",1,4,Nena M.,1.0,2021-05-30 10:50:55.935139,2021-05-30 10:51:00.218687,USPS,Sitejabber
18,ReviewRow-263,Not Reliable,"I sent a guaranteed overnight delivery And the envelope has never arrived

I will never use us postal service for anything other than mailing a stupid letter

Even to pay our government they can't get anything important done

USPS Sucks","May 8th, 2021",1,0,Mark I.,1.0,2021-05-30 10:51:00.218687,2021-05-30 10:51:04.523964,USPS,Sitejabber
19,ReviewRow-135,Lied to by THREE USPS employees,"This is just 1 of MANY. For a MONTH, moved package everywhere but where it was shipped. 7 phone calls later and lies from 3 employees, assuring it would come back to me, it was DELIVERED!(to the person that was refunded).
They hire incompetent and/or dishonest people, and this is potentially deliberate (losing packages as a business plan, as it is excessive) to increase revenue with insurance that wouldn't have otherwise been purchased.","May 19th, 2020",1,3,Melanie R.,1.0,2021-05-30 10:51:04.523964,2021-05-30 10:51:06.768505,USPS,Sitejabber
20,ReviewRow-240,Is this somehow not clear enough?,"Lazy, incompetent, illiterate... Just a few words that come to mind. Almost everyday my mail is left hanging out of the mailbox. (and no, the other flap is not locked closed, I tried that and my mail was rubber banded to my door handle?) Isnt securing the mail a basic job function for carriers?","February 26th, 2021",1,1,Jason P.,1.0,2021-05-30 10:51:06.768505,2021-05-30 10:51:10.011257,USPS,Sitejabber
21,ReviewRow-139,Absolutely horrible customer service.,The voice menu NEVER has any option that suits my needs even remotely AND there's no option to be called back when the hold time is ridiculously long as it ALWAYS is! Clearly USPS just wants to deter everyone from reaching them with their issues and doesn't respect anyone else's time WHATSOEVER. Also their change of address page is not working.,"June 15th, 2020",1,3,Reno C.,1.0,2021-05-30 10:51:10.011257,2021-05-30 10:51:12.212994,USPS,Sitejabber
22,ReviewRow-239,USPS is an absolute disgrace,"The USPS is literally the worst entity/organization I have ever seen. Absolutely low standards because why would they care about customer service. Look at how terrible the ratings are. I have three packages that I have not received in the last three weeks. One package is MIA, one package says it was delivered but it never made it to my mailbox - so I guess the mail person stole it, and one package (This is the worst one yet) I received someone else's package of very important documents including an envelope of money with my package tracking info stuck too it. ABSOLUTELY HORRIBLE SERVICE! I have filed reports and of course no one seems to be able to help. They just don't care because they know everyone still has to use them.
Service:2
Value:1
Shipping:1
Returns:1","February 22nd, 2021",1,1,AmY G.,1.0,2021-05-30 10:51:12.212994,2021-05-30 10:51:16.540945,USPS,Sitejabber
23,ReviewRow-141,Horrible service,"My mail order prescription was received by my local post office in Folsom, CA July 2 at 6:43 am and still has not been delivered July 6,2020. Ridiculous. I already discontinued my Netflix DVD subscription because of poor turnaround by the post office. Lost revenue for USPS. Guess it's time to give up on mail order prescriptions as well.","July 6th, 2020",1,4,Jeremiah M.,1.0,2021-05-30 10:51:16.540945,2021-05-30 10:51:18.771954,USPS,Sitejabber
24,ReviewRow-162,WARNING! Your package can be delayed 30 days,"I contacted the post office in my area (8-28-2020) and was told my page was marked ""ground"". I payed over 40$ to have it sent 2-3 days. I have tracked the package. It was to go to Tampa, it ended up in Pittsburgh, left there on 8-20-20 and as of this post it is still in transit. REALLY! I could have boarded a plane for under 50$ RT and delivered the package myself. What is going on! My package was 21 lbs. The government has slowed mail delivery down to a crawl and charging ridiculous fees for poor delivery service. Find another service or deliver it yourself!","August 28th, 2020",2,4,Kathy P.,1.0,2021-05-30 10:51:18.771954,2021-05-30 10:51:21.012712,USPS,Sitejabber
25,ReviewRow-116,They should be embarrassed.,"BAD. They are lazy and bad.

They should be embarrassed.

The delivery thing in the mailbox was too big and could not take out. It should be delivered in front of the house but they just pushed into the mailbox.

Also somebody USPS person stole my stuff. I ordered a few things while I am traveling, for about two weeks. My package and letters are gone. Nothing in the mailbox. Even no note. We called the USPS but they did not want to help at all.","January 13th, 2020",1,6,Nana R.,1.0,2021-05-30 10:51:24.147291,2021-05-30 10:51:28.377523,USPS,Sitejabber
26,ReviewRow-232,AWESOME!,01/26/2021 This wonderful delivery driver picked up another package I had ordered. It was delivered by another company (FedEx) and left at the road! This USPS driver stopped and picked up my other item from the road! This has happened at least twice that I know of. USPS driver was Soooo nice and helpful. Just wonderfully Awesome! Thank you!,"January 27th, 2021",1,1,Elizabeth H.,5.0,2021-05-30 10:51:28.377523,2021-05-30 10:51:32.690347,USPS,Sitejabber
27,ReviewRow-148,Wish we had away to change Mail Carriers,Had two packages that left Los Angeles Facility three days ago and it takes 30 minutes to get to Long Beach by freeway and still haven't gotten my packages. Was suppose to be delivered 7/27/2020 and now it's 7/28/2020 end of the day 8:25 P. M having gotten it today either. I will be posting bad reviews everywhere online I had problems with this company in the past.,"July 28th, 2020",1,2,Davier B.,1.0,2021-05-30 10:51:32.690347,2021-05-30 10:51:36.916310,USPS,Sitejabber
28,ReviewRow-198,Absolute worst,Usps phone assistance is about the same as if you didnt call them at all. I thought at&t had bad phone service but they are no where near as pitiful as usps. No matter what button i pushed or repeated myself i could not get an agent on the phone. Its a rediculas piece of crap. Dont even waste your time trying to get assistance as you cannot get it.,"December 18th, 2020",1,1,Rick H.,1.0,2021-05-30 10:51:36.916310,2021-05-30 10:51:39.134555,USPS,Sitejabber
29,ReviewRow-188,"Lost Items, Opened items and long delays","I have a list of 7 items lost, delayed, sent around the country when they were already in my city for days and one opened and emptied. No one will talk to you. Blocked by computer site or lip service. I feel for the employees with COVID all over but this is out of control.","December 7th, 2020",1,2,Bill r.,1.0,2021-05-30 10:51:39.134555,2021-05-30 10:51:43.346443,USPS,Sitejabber
30,ReviewRow-197,You say mail volume is unprecedented.,"Have we never had Christmas in this country before? Quit blaming the fake ass virus, no reason to have a lack of employees and we're tired of your lane ass excuses. It would be nice if next month you get my electric bill to me on time. This is ridiculous and purely political.","December 17th, 2020",1,2,David H.,1.0,2021-05-30 10:51:43.346443,2021-05-30 10:51:45.561781,USPS,Sitejabber
31,ReviewRow-114,VERY BADDDD!,"Service online is horrible, first wait 45 mins to get information about click-&-ship after all the wait, the agent that answered has no idea! This is the second time i call and first was not good either. I need a job and i would make 100 times better... not be informed and dont give a solution is the worse. So disappointed, B. Franklin would be shame of this institution.","January 6th, 2020",1,3,angela v.,1.0,2021-05-30 10:51:45.561781,2021-05-30 10:51:48.753005,USPS,Sitejabber
32,ReviewRow-193,Terrible service,They loose packages a lot. Rude people work there. Very bad customer service. Always big lines. Better shutdown them and have new customer with better business practices.,"December 12th, 2020",1,1,Max U.,1.0,2021-05-30 10:51:48.753005,2021-05-30 10:51:50.959227,USPS,Sitejabber
33,ReviewRow-236,DeJoy needs to RESIGN,"Since DeJoy was appointed as Postmaster General, our mail delivery service has been horrible! He needs to RESIGN! I've received several pieces of important mail 2-3 months late! A payment that I mailed as 2 day Priority, Certified Mail arrived after 2 weeks! He should resign or be fired and replaced with an experienced and competent Postmaster General.","February 14th, 2021",1,1,Nancy S.,1.0,2021-05-30 10:51:50.959227,2021-05-30 10:51:55.144279,USPS,Sitejabber
34,ReviewRow-171,Don't use them if you dont have a choice,"Shipped over 600 priority flat rate boxes through them over the years a d i pay the extra fee for insurance coverage.
Well they bashed one so badly the product went missing from the box. I sent a replacement immediately and filed the claim and the prices denied the claim!","October 15th, 2020",1,0,Henry S.,1.0,2021-05-30 10:51:55.144279,2021-05-30 10:51:59.352407,USPS,Sitejabber
35,ReviewRow-224,Package held at usps facility for 8 days,"Beware, I ordered some lace on ebay. Jan. 4th it was shipped. It has bern sitting in a usps facility for 8 days. It has not moved. This is a small light envolppe. I can get my money back. But I would prefer my order. There is no excuse why it is in the same place 8 days later. If you own a business use another shipping method. The buyer pays for shipping. We can no longer depend on the pistal service.","January 13th, 2021",1,2,Kellly S.,1.0,2021-05-30 10:51:59.352407,2021-05-30 10:52:03.602281,USPS,Sitejabber
36,ReviewRow-253,Worst shipping and customer service,"If you're looking for late or lost packages and zero customer help, then this is the shipping carrier for you. Their website said that 2 packages were delivered to my mailbox but neither were ever there. I tried calling them but none of the post offices have phone lines, just a useless automated hotline that offers no help. I finally got an email back after 4 days and they said my packages were being held at the local office but when I went there they said they were NOT there and that they had no record of them ever being there. No wonder they're losing money every year and going bankrupt. Spend a few extra dollars and use fedex or UPS. It's not worth the amount of bull$#*! that USPS will put you through.
Service:1
Value:1
Shipping:1
Returns:1","March 26th, 2021",1,1,Kyle H.,1.0,2021-05-30 10:52:03.602281,2021-05-30 10:52:06.932045,USPS,Sitejabber
37,ReviewRow-140,Slow service,5 stations only 2 working and line extending out the front door. When asked by another person in line they simply said the station was already logged on.,"July 1st, 2020",1,2,Hector E.,1.0,2021-05-30 10:52:06.932045,2021-05-30 10:52:10.191616,USPS,Sitejabber
38,ReviewRow-251,Everything is broken!,"Photo... that's enough. That comes! Terrible! It was a gift for my daughter! What's happening? It should not be! I pay money for shipping!
Service:1
Value:1
Shipping:1
Returns:1","March 20th, 2021",1,0,Kateryna Y.,1.0,2021-05-30 10:52:10.191616,2021-05-30 10:52:14.565375,USPS,Sitejabber
39,ReviewRow-117,A joke of an organization,"Consistently bills arive late. After sending at least 10 days in advance of due date.

Open mail consistently, most of the letters that look like a card. That might be holding a gift card, etc.

Long lines at the actual post office where over worked, stressed out, and understaffed employees work.

Where legitimate complaints about mail, packages go to die because there is absolutely no accountability or care in the world about most or all of that because of what I wrote in the last paragraph.

I would say It is a useless org but that is obviously not true. It desperately needs gov funding, more people working and better organization if it wants to stay in business.","February 11th, 2020",1,0,James f.,1.0,2021-05-30 10:52:14.565375,2021-05-30 10:52:18.798290,USPS,Sitejabber
40,ReviewRow-210,My package was returned with No explanation at all,"I mailed a package to my son for Christmas and it was sent back to my door step with absolutely no reason for why it was returned. I tryed calling but cant get a actual person to speak with and the automotive crap doesn't offer the option to get to a real person if there even is one. Such a complete waste of my tax dollars. We need to defund the U.S. P. S, I'm now going to pay U. P. S once to get it right! I'd rather pay more for good service than be taxed weekly for crap service... Huber Heights ohio on Fishburg is my U.S. P. S loction shame on them!
Service:1
Value:1
Shipping:1
Returns:5","December 28th, 2020",1,2,Nathan D.,1.0,2021-05-30 10:52:18.798290,2021-05-30 10:52:21.127597,USPS,Sitejabber
41,ReviewRow-191,USPS IS THE PITS,"I no longer will order from companys that will ship USPS. I will pay more to have things shipped any other way. If a company will only ship USPS I will happily find another retailer that will ship otherwise. For 1st class from 3 states away taking 3 weeks is unacceptable. Hopefully USPS will be obsolete soon one day, because they are not worth the trouble.","December 9th, 2020",1,1,Diane S.,1.0,2021-05-30 10:52:21.127597,2021-05-30 10:52:25.349649,USPS,Sitejabber
42,ReviewRow-257,First-Class Package International Service,"I have sent a package using a ""First-Class Package International Service"" on December 14,2020. I went on deployment and I came back on April 2021 to find out that my package was stuck in Jacksonville, FL since January 21,2021. I went to this post office and after they track it they were with no help. All they've said is that the package has been denied. I tried to call the post office but, there is no representative to solve my issue. This package cost me in total, including the shipment price of around $200. This was UNSAT.
Service:4
Value:3
Shipping:3
Returns:1","April 20th, 2021",3,0,Bashir S.,1.0,2021-05-30 10:52:25.349649,2021-05-30 10:52:28.865347,USPS,Sitejabber
43,ReviewRow-122,Very unprofessional and disrespectful,Unfortunately I had a clerk who attended me with zero customer service skills; Manager next to him at that moment supported him 200%; I felt that the employee was being rewarded for his rude and disrespectful behavior. Never again will go to the Saint Cloud FL 34770 mail office.,"April 8th, 2020",2,11,Zulie G.,1.0,2021-05-30 10:52:28.865347,2021-05-30 10:52:32.203351,USPS,Sitejabber
44,ReviewRow-149,Perseverance,"The Tradition is literally historical.
The expectations are distinct and uncompromising.
Despite all, Through multiple generations and unending challenges has persevered.
No I am not a employee nor are any of my friends or loved ones.
I only know that see since my childhood of eager anticipation of receiving my packages of perceived treasure. To a half century later in the Autumn of my life.
The Postal Service and its men and women have come through admirably.
May your proud tradition continue.","July 29th, 2020",1,0,James C.,4.0,2021-05-30 10:52:32.203351,2021-05-30 10:52:34.433838,USPS,Sitejabber
45,ReviewRow-266,The worst,"Priority mail sent on 5/6/2021 and arrived at destination city 2 days later bit now it seems to be stuck in a distribution facility where it's been for the last 10 days. Claims filed and no response provided.
Will NEVER use USPS again. They have become the Walmart of shipping.","May 18th, 2021",1,0,M M.,1.0,2021-05-30 10:52:34.433838,2021-05-30 10:52:37.677069,USPS,Sitejabber
46,ReviewRow-189,Never deliver on time,Amazon should tell the USPS to f*#k off and never use them again so they would go under once and for all. They NEVER deliver on time! Suck ass employees don't give a $#*! about customer service. Fed-ex and UPS mop the floor with their ass on a daily.,"December 7th, 2020",1,3,Jason S.,1.0,2021-05-30 10:52:37.677069,2021-05-30 10:52:39.897796,USPS,Sitejabber
47,ReviewRow-196,Worst delivery service EVER IN LIFE,3 of my freakn packages was delivered to the wrong address and Kathy act like they so call cant locate where da hell dey took them too. Yet i dne got 4 or 5 other people packages in my freakn mail box and i dne either drove it or walked their packages to them cuz they not mines they spent their money on what they wanted and so did We. Mail lady i dnt c why u even get paid when u NOT doing YOUR job at all.,"December 17th, 2020",1,0,Whitney A.,1.0,2021-05-30 10:52:39.897796,2021-05-30 10:52:43.107126,USPS,Sitejabber
48,ReviewRow-207,USPS... Read Your Reviews!,"USPS, read your reviews! Better yet, listen to the consumers you put on hold and tell us it will be a 2-3 hour wait. Bet you ain't never been called names like we give you. Hey, all I want to know is why my package doesn't show any tracking other than the origin PO for 30 days.
There is no one to hold USPS accountable. All guaranteed deliveries are suspended as of March and that means we can't even ask for a refund for your stinking over inflated shipping fees.
I'm going to spend my holiday break trashing USPS on every site I can find.
Rename yourself to The Grinch who stole Christmas!
Service:1
Value:1
Shipping:1
Returns:1","December 25th, 2020",1,1,Shirl A.,1.0,2021-05-30 10:52:43.107126,2021-05-30 10:52:46.411150,USPS,Sitejabber
49,ReviewRow-186,Priority mail 2 day became 11 day.,Shipped Priority mail package from Wetumpka Al. To Glasgow Ky. Mailed on November 19 with expected delivery of November 23. Was not scanned till November 27 way over in Memphis. Finally got delivered on December 1. United Parcel Service is more expensive but much more reliable.,"December 3rd, 2020",1,2,Mark K.,2.0,2021-05-30 10:52:46.411150,2021-05-30 10:52:49.674592,USPS,Sitejabber
50,ReviewRow-195,Terrible!,This place is terrible the service is terrible the delivery is terrible nothing gets resolved talking to managers and all I have been waiting on my daughter package for three weeks it's her Christmas gifts and of course it's nothing they can do and it say that the package has been her in saint Louis for 3 days but hasn't moved it just don't make sense and of course I can't go and just pick it up. I wish I could give it 0 stars,"December 15th, 2020",1,0,Roy H.,1.0,2021-05-30 10:52:51.835614,2021-05-30 10:52:55.072175,USPS,Sitejabber
51,ReviewRow-138,USPS SUCKS!,"Two months late with my packages and just got delayed again! Again I say ""USPS SUCKS!""! Two months late with my packages and just got delayed again! Two months late with my packages and just got delayed again!","June 11th, 2020",1,3,ROBERT M.,1.0,2021-05-30 10:52:55.072175,2021-05-30 10:52:58.303410,USPS,Sitejabber
52,ReviewRow-179,Horrible,"Usps needs to do better, this is ridiculous that I have to cancel my package and request a refund because the lazy postal workers never delivered my package.
They keep lying scanning my package in like they tried to deliver my it. I waited two days I didn't go anywhere because I was waiting on my package. Amazon showed me that my package was held up at the post office.
Then, I go up to the post office location on Fulton Industrial stood in line for an hour (they only had ONE person working at the front desk)for the supervisor looked me in my eyes and lied she was too lazy to go dig out my package. Said that she would call me later on that day and that she would make sure that my package would be delivered both never happen.
She never called to follow up with me.
They don't care anything about their customers.
This is not the first time that this has happened.
I have now started an investigation with the post office and Amazon, I requested that in the future orders will NOT be shipped with Usps and they call themselves Heroes.
What a joke!","October 30th, 2020",1,0,Virginia C.,1.0,2021-05-30 10:52:58.303410,2021-05-30 10:53:02.500533,USPS,Sitejabber
53,ReviewRow-125,Honestly if you want to have your items stolen go for it,"If there was 0 stars that would be this. Absolute trash humans, scum of the earth. They are a government service and honestly I am ashamed. Never ever send anything you dont want stolen through them. This is the 2nd time and they ripped my mail straight open and still delivered it. They also cut open a package and taped it back up after they gutted it.","April 16th, 2020",1,2,Olivia O.,1.0,2021-05-30 10:53:02.500533,2021-05-30 10:53:06.714932,USPS,Sitejabber
54,ReviewRow-173,Missed delivery date,"As of this post, this is the third time this year USPS tracking advised a delivery date on a package requiring a signature only to not arrive on the committed date and their only update sent says running late... but late that day, coming the next day, in 3 days... etc.
I understand things are all messed up right now. But, a little common courtesy is not to much to ask.
Someone has to stay home to be here to sign for the package, we have lives too. Well today one of us will have to miss work to sign for this package since we had made arrangements to be here yesterday when we were told it would arrive by 8pm.
By 8:30 no package and no way to change today's work schedules...","October 24th, 2020",1,0,JoJo H.,2.0,2021-05-30 10:53:06.714932,2021-05-30 10:53:09.953593,USPS,Sitejabber
55,ReviewRow-124,The Black Hole of the USPS- Network Distribution Center Allen Park MI,"100'S OF NEGATIVE REVIEWS ON FACEBOOK. Millions of package taking over 2 weeks to deliver.My package sitting at this distribution center and tracking states in transit for 5 days. The next transit point Otisville USPS is only 31 miles away. I realized that there is a pandemic but the USPS delivered my packages in 3 days in NYC and NY State and they were harder hit. I would walk faster. Extremely poor service and a disgrace for the USPS. The USPS Postmaster in Allen Park, MI NEEDS TO BE FIRED!","April 10th, 2020",4,13,Jerry L.,1.0,2021-05-30 10:53:09.953593,2021-05-30 10:53:14.197669,USPS,Sitejabber
56,ReviewRow-228,Worst Service EVER,I've been following my package and I have received 5 different text messages stating that it has left the ATL Network Distribution Center 4 different times in the past 4 days! Guess what? It is now 4 days late! I will NEVER use the USPS for packages again!,"January 21st, 2021",1,0,D W.,1.0,2021-05-30 10:53:14.197669,2021-05-30 10:53:17.399628,USPS,Sitejabber
57,ReviewRow-229,Horrible Service and Stuck Packages,"Very angry customers with priority, 2 to 3 days shipping, sitting for a month in a distribution center... why cant they get these packages out and delivered... we are losing money because they cant figure out how to deliver packages and get them out of the distribution centers... was told at my post office that the distribution centers may never catch up... WTH is wrong with this picutre.
Service:1
Value:1
Shipping:1
Returns:1","January 21st, 2021",1,0,Tamra T.,1.0,2021-05-30 10:53:17.399628,2021-05-30 10:53:19.727163,USPS,Sitejabber
58,ReviewRow-129,THEY ARE LIAR,"Paid 89$ for PRIORITY but it's not moving for 3 weeks, Fedex, DHL free or standard $20 and they delivered within 15 days. REALLY USPS?.","May 6th, 2020",1,0,Trung H.,1.0,2021-05-30 10:53:19.727163,2021-05-30 10:53:22.932938,USPS,Sitejabber
59,ReviewRow-215,Scrooge!,"Way to go ruining Christmas for my kids. I've had packages in the mail since November 27th and they are still not here. Had no issues getting my stuff from UPS and FEDEX. Maybe USPS could ship the things they still can't deliver by UPS...? Pathetic!
Service:1
Value:1
Shipping:1
Returns:1","December 29th, 2020",5,10,David H.,1.0,2021-05-30 10:53:22.932938,2021-05-30 10:53:27.301535,USPS,Sitejabber
60,ReviewRow-255,Zero if it were an option!,"Tracking number useless. Calling Customer service is useless. Filing a claim is useless. I lost the money I spent on delivery plus the value of the package, $200. And these people actually get paid to rip you and I off! This is a disgrace. I understand why the USPS is a money losing business, they don't deserve to stay in business because they suck!
Service:1
Value:1
Shipping:1
Returns:1","April 10th, 2021",1,0,C B.,1.0,2021-05-30 10:53:27.301535,2021-05-30 10:53:31.649947,USPS,Sitejabber
